sample_id,strategy,min_parameter,confidence_before,confidence_after,confidence_drop,flipped
101 (2).jpg,original,,0.7785534262657166,,,False
101 (3).jpg,A_blur,,0.8232547640800476,,,False
101 (3).jpg,A_blur_freq,,0.8272209763526917,,,False
101 (3).jpg,B_noise,,0.8250699043273926,,,False
101 (3).jpg,B_noise_bright,,0.8220970630645752,,,False
101 (3).jpg,original,,0.8232547640800476,,,False
101 (4).jpg,A_blur,,0.8540933728218079,,,False
101 (4).jpg,A_blur_freq,,0.8274664878845215,,,False
101 (4).jpg,B_noise,,0.8497981429100037,,,False
101 (4).jpg,B_noise_bright,,0.8488636612892151,,,False
101 (4).jpg,original,,0.8540933728218079,,,False
101 (5).jpg,A_blur,,0.8260706663131714,,,False
101 (5).jpg,A_blur_freq,,0.8349434733390808,,,False
101 (5).jpg,B_noise,,0.8290656208992004,,,False
101 (5).jpg,B_noise_bright,,0.8263961672782898,,,False
101 (5).jpg,original,,0.8260706663131714,,,False
101 (6).jpg,A_blur,,0.8120123147964478,,,False
101 (6).jpg,A_blur_freq,,0.842696487903595,,,False
101 (6).jpg,B_noise,,0.812454879283905,,,False
101 (6).jpg,B_noise_bright,,0.8141242265701294,,,False
101 (6).jpg,original,,0.8120123147964478,,,False
101 (7).jpg,A_blur,,0.8196096420288086,,,False
101 (7).jpg,A_blur_freq,,0.8391075134277344,,,False
101 (7).jpg,B_noise,,0.8199178576469421,,,False
101 (7).jpg,B_noise_bright,,0.817132294178009,,,False
101 (7).jpg,original,,0.8196096420288086,,,False
101 (8).jpg,A_blur,,0.7978048324584961,,,False
101 (8).jpg,A_blur_freq,,0.8154462575912476,,,False
101 (8).jpg,B_noise,,0.7969915866851807,,,False
101 (8).jpg,B_noise_bright,,0.7993100881576538,,,False
101 (8).jpg,original,,0.7978048324584961,,,False
101 (9).jpg,A_blur,,0.8438025116920471,,,False
101 (9).jpg,A_blur_freq,,0.8290975093841553,,,False
101 (9).jpg,B_noise,,0.8450294137001038,,,False
101 (9).jpg,B_noise_bright,,0.8432731628417969,,,False
101 (9).jpg,original,,0.8438025116920471,,,False
101.jpg,A_blur,,0.7925690412521362,,,False
101.jpg,A_blur_freq,,0.7995411157608032,,,False
101.jpg,B_noise,,0.7970993518829346,,,False
101.jpg,B_noise_bright,,0.7877242565155029,,,False
101.jpg,original,,0.7925690412521362,,,False
102 (10).jpg,A_blur,,0.8186677098274231,,,False
102 (10).jpg,A_blur_freq,,0.8231387138366699,,,False
102 (10).jpg,B_noise,,0.8170179128646851,,,False
102 (10).jpg,B_noise_bright,,0.8279449939727783,,,False
102 (10).jpg,original,,0.8186677098274231,,,False
102 (2).jpg,A_blur,,0.8313136100769043,,,False
102 (2).jpg,A_blur_freq,,0.8122278451919556,,,False
102 (2).jpg,B_noise,,0.8295484781265259,,,False
102 (2).jpg,B_noise_bright,,0.8246456980705261,,,False
102 (2).jpg,original,,0.8313136100769043,,,False
102 (3).jpg,A_blur,,0.8416416049003601,,,False
102 (3).jpg,A_blur_freq,,0.8282235860824585,,,False
102 (3).jpg,B_noise,,0.8407095074653625,,,False
102 (3).jpg,B_noise_bright,,0.8384606242179871,,,False
102 (3).jpg,original,,0.8416416049003601,,,False
102 (4).jpg,A_blur,,0.8282889127731323,,,False
102 (4).jpg,A_blur_freq,,0.8372353315353394,,,False
102 (4).jpg,B_noise,,0.8286308646202087,,,False
102 (4).jpg,B_noise_bright,,0.8308699727058411,,,False
102 (4).jpg,original,,0.8282889127731323,,,False
102 (5).jpg,A_blur,,0.844842791557312,,,False
102 (5).jpg,A_blur_freq,,0.8262461423873901,,,False
102 (5).jpg,B_noise,,0.8451977372169495,,,False
102 (5).jpg,B_noise_bright,,0.8437327742576599,,,False
102 (5).jpg,original,,0.844842791557312,,,False
102 (6).jpg,A_blur,,0.8307430148124695,,,False
102 (6).jpg,A_blur_freq,,0.8575531244277954,,,False
102 (6).jpg,B_noise,,0.8351321220397949,,,False
102 (6).jpg,B_noise_bright,,0.8311025500297546,,,False
102 (6).jpg,original,,0.8307430148124695,,,False
102 (7).jpg,A_blur,,0.8508046269416809,,,False
102 (7).jpg,A_blur_freq,,0.8487600684165955,,,False
102 (7).jpg,B_noise,,0.8524772524833679,,,False
102 (7).jpg,B_noise_bright,,0.8456375598907471,,,False
102 (7).jpg,original,,0.8508046269416809,,,False
102 (8).jpg,A_blur,,0.7878060936927795,,,False
102 (8).jpg,A_blur_freq,,0.8436121344566345,,,False
102 (8).jpg,B_noise,,0.7904033660888672,,,False
102 (8).jpg,B_noise_bright,,0.7869827151298523,,,False
102 (8).jpg,original,,0.7878060936927795,,,False
102 (9).jpg,A_blur,,0.850307047367096,,,False
102 (9).jpg,A_blur_freq,,0.8453309535980225,,,False
102 (9).jpg,B_noise,,0.8523291349411011,,,False
102 (9).jpg,B_noise_bright,,0.8499099612236023,,,False
102 (9).jpg,original,,0.850307047367096,,,False
102.jpg,A_blur,,0.8375139236450195,,,False
102.jpg,A_blur_freq,,0.8395099639892578,,,False
102.jpg,B_noise,,0.8351782560348511,,,False
102.jpg,B_noise_bright,,0.8374855518341064,,,False
102.jpg,original,,0.8375139236450195,,,False
103 (10).jpg,A_blur,,0.8289111256599426,,,False
103 (10).jpg,A_blur_freq,,0.8107863664627075,,,False
103 (10).jpg,B_noise,,0.8283002972602844,,,False
103 (10).jpg,B_noise_bright,,0.8303412199020386,,,False
103 (10).jpg,original,,0.8289111256599426,,,False
103 (2).jpg,A_blur,,0.8227680325508118,,,False
103 (2).jpg,A_blur_freq,,0.8584752678871155,,,False
103 (2).jpg,B_noise,,0.8205084800720215,,,False
103 (2).jpg,B_noise_bright,,0.8206809163093567,,,False
103 (2).jpg,original,,0.8227680325508118,,,False
103 (3).jpg,A_blur,,0.7766368985176086,,,False
103 (3).jpg,A_blur_freq,,0.790824830532074,,,False
103 (3).jpg,B_noise,,0.7760027050971985,,,False
103 (3).jpg,B_noise_bright,,0.7716549634933472,,,False
103 (3).jpg,original,,0.7766368985176086,,,False
103 (4).jpg,A_blur,,0.8152655363082886,,,False
103 (4).jpg,A_blur_freq,,0.8526445031166077,,,False
103 (4).jpg,B_noise,,0.8203278183937073,,,False
103 (4).jpg,B_noise_bright,,0.8157436847686768,,,False
103 (4).jpg,original,,0.8152655363082886,,,False
103 (5).jpg,A_blur,,0.826894223690033,,,False
103 (5).jpg,A_blur_freq,,0.8447549939155579,,,False
103 (5).jpg,B_noise,,0.8299623727798462,,,False
103 (5).jpg,B_noise_bright,,0.8194069862365723,,,False
103 (5).jpg,original,,0.826894223690033,,,False
103 (6).jpg,A_blur,,0.8340719938278198,,,False
103 (6).jpg,A_blur_freq,,0.8458423614501953,,,False
103 (6).jpg,B_noise,,0.8329061269760132,,,False
103 (6).jpg,B_noise_bright,,0.8357656002044678,,,False
103 (6).jpg,original,,0.8340719938278198,,,False
103 (7).jpg,A_blur,,0.8251538276672363,,,False
103 (7).jpg,A_blur_freq,,0.8726709485054016,,,False
103 (7).jpg,B_noise,,0.8248885869979858,,,False
103 (7).jpg,B_noise_bright,,0.8210271596908569,,,False
103 (7).jpg,original,,0.8251538276672363,,,False
103 (8).jpg,A_blur,,0.7271554470062256,,,False
103 (8).jpg,A_blur_freq,,0.8050691485404968,,,False
103 (8).jpg,B_noise,,0.7231339812278748,,,False
103 (8).jpg,B_noise_bright,,0.730118989944458,,,False
103 (8).jpg,original,,0.7271554470062256,,,False
103 (9).jpg,A_blur,,0.8460196256637573,,,False
103 (9).jpg,A_blur_freq,,0.802649974822998,,,False
103 (9).jpg,B_noise,,0.8454729914665222,,,False
103 (9).jpg,B_noise_bright,,0.8493166565895081,,,False
103 (9).jpg,original,,0.8460196256637573,,,False
103.jpg,A_blur,,0.8236501812934875,,,False
103.jpg,A_blur_freq,,0.793336033821106,,,False
103.jpg,B_noise,,0.820939838886261,,,False
103.jpg,B_noise_bright,,0.818566083908081,,,False
103.jpg,original,,0.8236501812934875,,,False
104 (10).jpg,A_blur,,0.7865733504295349,,,False
104 (10).jpg,A_blur_freq,,0.7998744249343872,,,False
104 (10).jpg,B_noise,,0.7881596088409424,,,False
104 (10).jpg,B_noise_bright,,0.7878218293190002,,,False
104 (10).jpg,original,,0.7865733504295349,,,False
104 (2).jpg,A_blur,,0.7995848059654236,,,False
104 (2).jpg,A_blur_freq,,0.8321603536605835,,,False
104 (2).jpg,B_noise,,0.802507221698761,,,False
